player,hard_elo,clay_elo,grass_elo,hard_elo_undamped,clay_elo_undamped,grass_elo_undamped,overall_elo,hard_matches,clay_matches,grass_matches,current_rank,days_since_last_match,recent_form_residual
Keys M.,1751.1624997551603,1751.1624997551603,1751.1624997551603,1729.1576069575701,1711.6485649404112,1702.8597573560749,1801.1624997551603,326,145,79,22,6,-0.019228311104111384
Cirstea S.,1752.9838509273507,1750.8221086819071,1601.4581483631014,1752.9838509273507,1661.2072120069975,1511.4581483631014,1800.8221086819071,410,208,69,18,29,-0.05984918471179679
Krejcikova B.,1754.8414467453683,1598.2960858233778,1740.8839673332536,1754.8414467453683,1508.2960858233778,1689.3435153363102,1790.8839673332536,154,60,39,26,8,0.048791820265487784
Jovic I.,1712.9571562890908,1712.9571562890908,1712.9571562890908,1674.6125563469693,1624.6579205496728,1652.6459189044517,1762.9571562890908,43,17,9,16,28,0.15240489238780075
Potapova A.,1692.8582644446803,1726.100025140518,1671.3235764494661,1602.8582644446803,1726.100025140518,1581.3235764494661,1751.074365422425,174,86,22,27,2,-0.04483307569516437
Kalinskaya A.,1712.3578692655162,1699.9300091725165,1684.8581477289538,1712.3578692655162,1637.0269238816322,1594.8581477289538,1749.9300091725165,161,52,25,20,2,-0.04656656958062422
Halep S.,1697.856161180873,1697.856161180873,1697.856161180873,1687.405378845893,1634.758385064542,1634.1696945816698,1747.856161180873,367,182,62,868,544,-0.10337849870286431
Eala A.,1695.6172406207425,1640.3456029299427,1695.6172406207425,1673.1036589844782,1550.3456029299427,1624.0785008544617,1745.6172406207425,46,17,17,28,1,0.26073641924004326
Baptiste H.,1677.6691943675883,1677.6691943675883,1677.6691943675883,1634.553531926154,1633.3214574741287,1663.3582765738229,1727.6691943675883,73,37,3,26,70,0.21678280989409981
Mertens E.,1676.8566492482973,1676.8566492482973,1676.8566492482973,1653.7384388188516,1623.7333690371984,1639.926525412651,1726.8566492482973,306,117,69,27,25,0.07087813345078298
Shnaider D.,1669.1569288906062,1670.3261440455763,1669.1569288906062,1660.7202021760504,1670.3261440455763,1581.3739599339424,1719.1569288906062,101,49,24,18,1,-0.023533624006292664
Ostapenko J.,1668.3138400933778,1668.3138400933778,1671.7850604757864,1599.6091894502747,1661.265434123049,1671.7850604757864,1718.3138400933778,294,114,77,31,30,0.09028798569219543
Bouzkova M.,1662.0003728930533,1662.0003728930533,1662.0003728930533,1609.3329717006416,1626.750509222583,1626.939046458995,1712.0003728930533,187,56,38,21,9,0.14672332223933693
Paolini J.,1678.9216249231558,1682.9577888992674,1652.9086469049785,1678.9216249231558,1682.9577888992674,1607.6022066819767,1702.9086469049785,173,99,25,17,25,-0.016921451954478584
Pliskova Ka.,1651.2606402519775,1651.2606402519775,1651.2606402519775,1607.446583127224,1622.9924597363522,1574.0855533948416,1701.2606402519775,429,135,87,73,31,0.051940350966050874
Zheng Q.,1744.5145887952406,1704.1840631472944,1597.24723905469,1744.5145887952406,1704.1840631472944,1507.24723905469,1697.9575412015336,126,56,21,123,5,-0.2918732133895766
Navarro E.,1640.3010739908577,1641.81959803587,1641.81959803587,1550.3010739908577,1599.1132947707183,1633.305482988439,1691.81959803587,105,47,36,26,4,0.054538379808105275
Raducanu E.,1636.4731252487907,1636.4731252487907,1636.4731252487907,1636.161351681434,1568.8446465537877,1632.8846374722089,1686.4731252487907,95,25,29,42,49,-0.0769393770150758
Badosa P.,1693.60806305184,1648.1979212371482,1626.0952873535418,1693.60806305184,1648.1979212371482,1588.1073202999949,1676.0952873535418,136,88,29,93,9,0.09234066998064161
Collins D.,1625.2418833462534,1687.2921067322247,1621.9174910598856,1625.2418833462534,1687.2921067322247,1571.3453049133332,1671.9174910598856,178,73,17,61,341,-0.3407821333428526
Jabeur O.,1642.548015919898,1627.8039678544194,1648.8616330763355,1642.548015919898,1627.8039678544194,1648.8616330763355,1663.6128182336695,209,89,56,59,405,-0.2847436735568794
Williams S.,1671.5573602732359,1611.749104177436,1611.749104177436,1671.5573602732359,1569.0399934509771,1535.8680392056099,1661.749104177436,368,133,75,471,33,-0.33289850799960896
Azarenka V.,1688.1084793324173,1608.4685938036619,1608.4685938036619,1688.1084793324173,1585.6424666278583,1545.707084688046,1658.4685938036619,498,167,75,132,338,-0.07946500085677966
Kartal S.,1633.5541893929424,1605.8793768466444,1605.8793768466444,1633.5541893929424,1576.580207682443,1555.4564489485783,1655.8793768466444,29,7,17,54,145,0.10166902027444213
Wozniacki C.,1633.0428475922295,1604.5575458369829,1604.5575458369829,1633.0428475922295,1526.343498259732,1572.995505700284,1654.5575458369829,589,156,82,71,699,0.05660577249199428
Kudermetova V.,1594.1434254504973,1594.1434254504973,1594.1434254504973,1585.7727474110138,1568.5353045062377,1560.2768386125306,1644.1434254504973,205,87,41,31,290,-0.20373043690691328
Townsend T.,1642.9002938267583,1591.7763717056523,1591.7763717056523,1642.9002938267583,1505.6908546466284,1530.7738953296634,1641.7763717056523,107,35,9,79,33,-0.06904151775477796
Cristian J.,1613.5003217350454,1586.3873357674618,1586.3873357674618,1613.5003217350454,1585.0135210179412,1514.6713859335496,1636.3873357674618,101,54,10,37,34,-0.023204212744108832
Siniakova K.,1637.824700154949,1569.1434740581697,1582.6566750739776,1637.824700154949,1479.1434740581697,1546.1543294016847,1632.6566750739776,268,120,61,36,32,-0.08103560670456655
McNally C.,1580.373151270478,1580.373151270478,1580.373151270478,1547.3472524180588,1572.3552624958584,1573.9975973013236,1630.373151270478,30,13,15,73,2,0.03050860429710911
Ruse E.G.,1575.2388144126976,1577.0982239227085,1577.0982239227085,1485.2388144126976,1561.6412709675735,1570.8699163419606,1627.0982239227085,64,47,25,72,19,0.06665393032660294
Sakkari M.,1633.3545706249292,1577.0613980024063,1577.0613980024063,1633.3545706249292,1566.1334494012508,1528.109174807961,1627.0613980024063,275,118,56,37,14,0.058535763813685415
Vekic D.,1576.4869139172536,1576.4869139172536,1607.9352766172847,1525.810668915948,1530.977604326754,1607.9352766172847,1626.4869139172536,292,77,88,34,33,0.12043516845911295
Stearns P.,1573.5904900966702,1636.7772732246137,1573.5904900966702,1572.5392267441766,1636.7772732246137,1525.3590691759878,1623.5904900966702,86,45,8,58,2,-0.0996703543464601
Tauson C.,1642.3163664330796,1571.6109888902695,1571.6109888902695,1642.3163664330796,1528.2279185851294,1526.9737978821563,1621.6109888902695,121,31,19,30,6,-0.004843933553455804
Alexandrova E.,1600.991312447524,1567.0963979214614,1621.795706583318,1600.991312447524,1551.4343181581453,1621.795706583318,1617.0963979214614,252,100,64,19,30,-0.00953623487602373
Osorio M.,1569.096098578814,1612.047803334903,1565.597184513662,1569.096098578814,1612.047803334903,1487.996788714377,1615.597184513662,92,66,17,56,4,0.025206565809167913
Krueger A.,1587.847102775696,1564.587047078463,1564.587047078463,1587.847102775696,1509.0359603551792,1547.4977370365073,1614.587047078463,87,20,16,67,5,0.020655169433543452
Samsonova L.,1564.9076140772675,1588.1599761312793,1600.4372542939395,1564.9076140772675,1588.1599761312793,1600.4372542939395,1613.5141406419696,177,66,49,70,2,0.10948370554741632
Linette M.,1565.1532897492018,1596.3699575323828,1562.536178040338,1565.1532897492018,1596.3699575323828,1521.6306016355907,1612.536178040338,277,105,48,65,6,-0.002176966807963532
Bartunkova N.,1561.3214274095885,1569.0520333945174,1573.9081131290125,1557.236025158068,1569.0520333945174,1573.9081131290125,1611.3214274095885,18,5,7,44,10,0.1291922729494963
Chwalinska M.,1558.830434469638,1604.4285183702043,1571.6355949959511,1558.3281140312592,1604.4285183702043,1571.6355949959511,1608.830434469638,6,12,3,21,34,0.4150753258239948
Snigur D.,1576.066048986733,1566.731309601201,1558.214809838903,1576.066048986733,1566.731309601201,1549.5273582768255,1608.214809838903,18,5,14,54,7,0.05408230944349224
Kontaveit A.,1646.079587073545,1557.0848313778229,1557.0848313778229,1646.079587073545,1545.691914905356,1524.4290151941782,1607.0848313778229,209,81,35,81,1123,-0.2351103638085914
Lys E.,1621.7955710964022,1557.0328404620948,1557.0328404620948,1621.7955710964022,1525.3283642628262,1525.2758088177156,1607.0328404620948,47,29,8,76,33,-0.10835963462163872
Boulter K.,1583.2185685230552,1556.9687847747568,1601.398451665117,1583.2185685230552,1515.825873681159,1601.398451665117,1606.9687847747568,100,20,56,69,5,-0.11024166982672245
Valentova T.,1607.7096789632672,1555.8935248587763,1558.8073877972765,1607.7096789632672,1555.7940022750108,1558.8073877972765,1605.8935248587763,28,6,5,63,8,0.08014885001498107
Kessler M.,1601.163323441737,1553.8977259299456,1564.4022459859743,1601.163323441737,1510.5135229965194,1564.4022459859743,1603.8977259299456,67,15,16,47,4,-0.10986743463628523
Danilovic O.,1552.1300687176613,1630.0627674681873,1552.1300687176613,1533.8511898071347,1630.0627674681873,1544.4324762772517,1602.1300687176613,42,48,5,88,179,0.011639580414725237
Tagger L.,1614.7931544706594,1551.675096076844,1586.9657090672385,1614.7931544706594,1545.8584331058905,1586.9657090672385,1601.675096076844,16,6,1,74,7,0.13343288001467196
Riske A.,1584.822524002055,1548.5010000561012,1548.5010000561012,1584.822524002055,1481.172957235301,1541.9858985593664,1598.5010000561012,228,56,82,29,1428,0.09747423018810697
Cocciaretto E.,1585.9631555126052,1546.609413880881,1546.609413880881,1585.9631555126052,1535.475957587415,1542.39569579899,1596.609413880881,90,60,20,71,2,-0.07688711240886253
Fernandez L.A.,1607.3120629213026,1544.7607881741133,1544.7607881741133,1607.3120629213026,1534.5655678995117,1521.3202492037035,1594.7607881741133,161,60,30,34,4,-0.23685885478128071
Giorgi C.,1572.0917354565026,1549.6869909760592,1542.7932044179863,1572.0917354565026,1549.6869909760592,1527.8844902217552,1592.7932044179863,219,88,69,107,862,-0.06123270800923675
Sharapova M.,1555.8286898847473,1553.1656623874526,1542.2494687719486,1555.8286898847473,1553.1656623874526,1516.083852347432,1592.2494687719486,292,144,53,145,2385,-0.3111528979763371
Boisson L.,1552.8285933354475,1581.0896489507059,1562.4005823093441,1552.8285933354475,1581.0896489507059,1562.4005823093441,1587.249892345409,6,18,2,154,33,-0.07798216230747329
Konta J.,1541.8378130893307,1536.7129563318615,1575.2962035405676,1541.8378130893307,1524.017586027106,1575.2962035405676,1586.7129563318615,163,52,70,41,1811,0.016231466880289425
Parry D.,1536.636525010882,1546.9134417521595,1541.8761531424266,1526.0848116995821,1546.9134417521595,1541.8761531424266,1586.636525010882,64,44,18,60,12,0.01693501940878639
Teichmann J.,1534.77287443264,1597.9760279501716,1534.77287443264,1490.8283667047629,1597.9760279501716,1488.8630689445204,1584.77287443264,97,73,10,170,63,0.15960892902070228
Radwanska A.,1568.31386883182,1532.1573196285876,1532.1573196285876,1568.31386883182,1516.5830426529265,1525.2264877726386,1582.1573196285876,498,120,84,60,2873,-0.18702751195106748
Oliynykova O.,1556.735419434084,1572.5735194447125,1568.523344007977,1556.735419434084,1572.5735194447125,1568.523344007977,1580.3145586712328,5,16,1,45,10,0.17245541379211904
Bertens K.,1558.4543127810991,1579.2418079323859,1530.1092238238834,1558.4543127810991,1579.2418079323859,1519.2316053931395,1580.1092238238834,191,133,38,21,1860,-0.5402520903048385
Goerges J.,1569.3556165805337,1528.9481862577147,1533.0000214044621,1569.3556165805337,1508.4700346105458,1533.0000214044621,1578.9481862577147,341,149,43,41,2131,-0.1902891076946417
Kvitova P.,1611.164054528037,1528.589140792357,1613.8778151492436,1611.164054528037,1513.1591193288,1613.8778151492436,1578.589140792357,488,151,92,543,342,-0.46627618011520205
Kerber A.,1571.2077387786762,1545.0837229736057,1552.3332193903173,1571.2077387786762,1545.0837229736057,1552.3332193903173,1575.1846890712707,453,143,114,221,761,-0.2608241724521237
Bejlek S.,1577.503979544658,1530.5113990992231,1537.7428638270171,1577.503979544658,1530.5113990992231,1537.7428638270171,1574.2227968304717,25,14,4,40,9,0.01688571546103884
Sawangkaew M.,1547.7154596305634,1572.5269600334025,1555.245393988855,1547.7154596305634,1572.5269600334025,1555.245393988855,1572.5269600334025,13,0,3,164,30,0.20018658877588225
Golubic V.,1519.3341354565587,1519.3341354565587,1519.3341354565587,1476.0413249823553,1504.5656783468157,1506.2560765839892,1569.3341354565587,146,56,46,51,6,0.12074170069661933
Wang Xin.,1540.613128187877,1518.7774033718745,1547.130577004789,1540.613128187877,1469.5765968171909,1547.130577004789,1568.7774033718745,160,30,26,42,4,0.08376832483514995
Sierra S.,1518.7496183705439,1570.0923793768143,1534.914398374514,1474.9153345993839,1570.0923793768143,1534.914398374514,1568.7496183705439,16,11,9,86,5,0.05039367736146755
Siegemund L.,1534.7028961896565,1527.6429249053917,1517.6527348370826,1534.7028961896565,1527.6429249053917,1513.2842690123061,1567.6527348370826,134,121,25,40,33,-0.01812707415495235
Bondar A.,1504.3819903041235,1616.453496460574,1517.394658948408,1414.3819903041235,1616.453496460574,1503.6552037391407,1567.394658948408,65,68,6,97,7,-0.005089382850512747
Brady J.,1557.9122189115121,1515.3748853871377,1524.9548927660248,1557.9122189115121,1511.742654889117,1524.9548927660248,1565.3748853871377,99,28,12,689,125,-0.2646642156129304
Kasatkina D.,1548.3008159129358,1594.4017855293052,1552.4241162087617,1548.3008159129358,1594.4017855293052,1552.4241162087617,1564.2713669984885,330,136,62,61,5,-0.03635201926416626
Masarova R.,1518.9767223456788,1532.1633801412868,1511.7758431874802,1518.9767223456788,1532.1633801412868,1498.9237900373737,1561.7758431874802,43,23,12,166,19,-0.10228742604764973
Li A.,1529.9226767820182,1557.7534705263229,1508.0210542626264,1529.9226767820182,1557.7534705263229,1492.9419000972555,1558.0210542626264,112,32,20,31,5,-0.2107616977452661
Sonmez Z.,1534.2143077346561,1507.0373681482813,1523.8442526991316,1534.2143077346561,1500.290571038859,1523.8442526991316,1557.0373681482813,42,15,14,52,4,-0.04465278811224749
Putintseva Y.,1567.4027063931337,1543.8589859366716,1524.4394265267495,1567.4027063931337,1543.8589859366716,1524.4394265267495,1555.3641741147753,304,154,41,79,10,-0.16178542183996314
Pavlyuchenkova A.,1534.9514697237605,1517.098622939552,1558.789000699367,1534.9514697237605,1517.098622939552,1558.789000699367,1555.2408489201362,491,164,60,116,102,-0.43388968614808276
Korpatsch T.,1521.760481631787,1530.0685079993739,1503.712561235158,1521.760481631787,1530.0685079993739,1451.700495951431,1553.712561235158,46,55,14,81,7,0.15535130613603537
Marcinko P.,1503.6915004247462,1549.3747476575872,1543.6434566144708,1481.6381878222064,1549.3747476575872,1543.6434566144708,1553.6915004247462,11,13,4,45,16,0.24803608450619036
Liutova K.,1552.4890850737338,1553.3039084228537,1553.3039084228537,1552.4890850737338,1553.3039084228537,1553.3039084228537,1553.3039084228537,3,0,0,229,1,
Muguruza G.,1581.3028940079741,1534.7767269740696,1508.6298697274524,1581.3028940079741,1534.7767269740696,1508.6298697274524,1553.2933259983483,308,89,49,82,1280,-0.1904066071670853
Maria T.,1449.6028576621077,1502.3528695647356,1579.6435711318522,1359.6028576621077,1477.4294638947297,1579.6435711318522,1552.3528695647356,168,105,58,79,3,0.22391673024816522
Bouzas Maneiro J.,1500.67681773128,1531.9375110749093,1550.6202398713435,1475.445690029263,1531.9375110749093,1550.6202398713435,1550.67681773128,53,27,14,59,13,0.05218942473773114
Sevastova A.,1542.02348023791,1516.794845629734,1504.495804314192,1542.02348023791,1516.794845629734,1504.495804314192,1549.4220543398555,209,112,42,208,279,0.09560979953162307
Zhu L.,1554.097956789859,1499.4054908878043,1503.7150973438888,1554.097956789859,1445.8454931398735,1503.7150973438888,1549.4054908878043,157,16,22,219,289,-0.09060727689056652
Kalinina A.,1499.086908967616,1590.01464558566,1499.086908967616,1474.7229085673234,1590.01464558566,1479.1163805680956,1549.086908967616,103,62,22,56,9,-0.04026623217180414
Cibulkova D.,1540.622320900971,1506.7803020962554,1517.8497632710983,1540.622320900971,1506.7803020962554,1517.8497632710983,1547.3070223774118,404,131,62,41,2623,-0.2923838424655404
Gracheva V.,1502.5436028491567,1495.9334901448042,1510.310136002492,1502.5436028491567,1487.0859045984853,1510.310136002492,1545.9334901448042,129,54,14,60,138,0.01292766890292657
Begu I.,1495.636488056927,1595.636488056927,1495.636488056927,1443.1033813229164,1602.1512354974755,1487.933613287014,1545.636488056927,226,201,35,173,33,0.0524371675405072
Yastremska D.,1547.486087439766,1499.1245890004243,1547.7109380156608,1547.486087439766,1499.1245890004243,1547.7109380156608,1545.3500104711309,174,62,34,67,32,-0.26211987909359874
Ivanovic A.,1532.907846204248,1514.4635746270933,1509.1438872884632,1532.907846204248,1514.4635746270933,1509.1438872884632,1543.5601296282591,346,106,49,31,3624,-0.2948146377756795
Gibson T.,1559.7071041675063,1507.536400650909,1512.8873418987582,1559.7071041675063,1507.536400650909,1512.8873418987582,1543.0719410097063,23,5,6,72,6,-0.11640067058413445
Montgomery R.,1491.882838311143,1499.2060819785052,1559.5256748220745,1477.2483438760892,1499.2060819785052,1559.5256748220745,1541.882838311143,21,11,10,195,33,0.08091624967691624
Li N.,1531.8646689340892,1510.454567119946,1509.4662754141184,1531.8646689340892,1510.454567119946,1509.4662754141184,1541.695892645683,241,84,42,2,4419,-0.24667762775416358
Garcia C.,1529.2592883829682,1574.8638398767087,1591.473722389561,1529.2592883829682,1574.8638398767087,1595.8169916199417,1541.473722389561,363,157,67,174,342,-0.10338459758642637
Safarova L.,1518.7408096276695,1514.4631823503505,1519.4527334354793,1518.7408096276695,1514.4631823503505,1519.4527334354793,1541.2337084661926,335,138,56,91,2882,-0.022448354002539417
Tomljanovic A.,1574.0597812789129,1488.372658239926,1538.4228314448183,1574.0597812789129,1461.7975302809868,1538.4228314448183,1538.372658239926,242,96,56,94,33,-0.1273090237781077
Avanesyan E.,1537.5511958743227,1560.4814310422803,1516.0325091501747,1537.5511958743227,1560.4814310422803,1516.0325091501747,1536.6566121291155,54,43,7,208,8,-0.09727127458170304
Birrell K.,1548.0308863128912,1488.0045026315665,1486.3516969770715,1548.0308863128912,1488.0045026315665,1484.1372770067933,1536.3516969770715,79,9,17,66,4,-0.13939673493714722
Tsurenko L.,1506.533436006946,1574.958231080368,1536.4936572999095,1506.533436006946,1574.958231080368,1536.4936572999095,1535.8868058272196,209,79,48,96,663,-0.20405397504456607
Yuan Y.,1520.2983040928295,1484.901158376723,1484.901158376723,1520.2983040928295,1478.4510911307739,1472.8138970777452,1534.901158376723,89,12,12,121,12,0.021579005391200667
Sherif M.,1395.5361415088305,1584.0703521434962,1500.9504405189027,1305.5361415088305,1610.0524394128036,1500.9504405189027,1534.0703521434962,52,55,5,73,9,0.44796952967678083
Salkova D.,1539.0272115765163,1518.52300748819,1533.7164659730588,1539.0272115765163,1518.52300748819,1533.7164659730588,1533.7164659730588,12,4,0,127,9,0.0388848401535874
Zhang S.,1565.9144635491684,1483.3165626527623,1483.3165626527623,1565.9144635491684,1408.5316263384386,1468.294092600464,1533.3165626527623,325,116,55,64,32,-0.061835536736643604
Udvardy P.,1481.5730573019491,1542.5899087924727,1487.1893308607691,1479.3977115965245,1542.5899087924727,1487.1893308607691,1531.5730573019491,17,39,9,71,10,-0.017048942190385885
Podrez V.,1525.0962741732594,1533.866773325719,1530.967170483725,1525.0962741732594,1533.866773325719,1530.967170483725,1530.967170483725,1,4,0,140,13,
Boskovic L.,1530.9230307034275,1530.7520001268858,1530.9230307034275,1530.9230307034275,1530.7520001268858,1530.9230307034275,1530.9230307034275,0,6,0,225,485,
Zakharova A.,1516.137058472147,1493.4117986556435,1514.5111170674802,1516.137058472147,1493.4117986556435,1514.5111170674802,1527.8385027752759,43,7,7,101,1,0.04598500491778457
Bucsa C.,1559.2945186974025,1477.2062386261896,1494.0352413454284,1559.2945186974025,1411.9232607245797,1494.0352413454284,1527.2062386261896,86,35,14,40,5,-0.09079558927606646
Kuznetsova S.,1545.3445527076688,1504.0526894746438,1490.787281822704,1545.3445527076688,1504.0526894746438,1490.787281822704,1527.1108157308104,386,158,55,40,1861,-0.13275708840585587
Pennetta F.,1522.6203385968058,1507.0911852296692,1502.8040506529196,1522.6203385968058,1507.0911852296692,1502.8040506529196,1526.1608532135547,286,152,35,8,3930,0.04643321753991725
Pohankova M.,1522.478097587467,1525.5202649366406,1519.939059881326,1522.478097587467,1525.5202649366406,1519.939059881326,1525.5202649366406,3,0,2,280,52,
Preston T.,1518.9191378193377,1525.4647014362697,1514.6758620483308,1518.9191378193377,1525.4647014362697,1514.6758620483308,1525.4647014362697,13,0,3,124,45,0.2030487444705843
Ortenzi J.,1519.856450493173,1530.3790000446647,1524.9788005636262,1519.856450493173,1530.3790000446647,1524.9788005636262,1524.9788005636262,1,4,0,206,120,
Ruzic A.,1541.5692619740594,1508.9037081529118,1494.2796113938484,1541.5692619740594,1508.9037081529118,1494.2796113938484,1523.763975784016,33,8,7,50,13,-0.1350437198310201
Gasparyan M.,1522.7983155948327,1499.7142724224132,1512.2987041615422,1522.7983155948327,1499.7142724224132,1512.2987041615422,1522.785114746866,74,14,8,100,1888,0.035326508551907554
Bartoli M.,1516.2384278844918,1501.6074855906459,1509.366332055336,1516.2384278844918,1501.6074855906459,1509.366332055336,1522.6097131918016,264,80,58,7,4735,0.28769177236295274
Suarez Navarro C.,1515.814737912462,1521.99430781341,1500.8468664975353,1515.814737912462,1521.99430781341,1500.8468664975353,1522.5345614242176,316,193,49,335,1798,-0.10097485220279545
Joint M.,1531.844755492046,1506.2356283374606,1528.3534174791098,1531.844755492046,1506.2356283374606,1528.3534174791098,1522.3654718050866,51,11,10,76,3,-0.16481197446838725
Korneeva A.,1526.0149309758401,1511.7394066665202,1515.8634950286537,1526.0149309758401,1511.7394066665202,1515.8634950286537,1520.6709086828157,15,3,1,90,15,0.018890934422086003
Juvan K.,1491.806679098368,1531.0977376882424,1501.3375686456425,1491.806679098368,1531.0977376882424,1501.3375686456425,1520.6277690680843,53,29,13,93,157,-0.08973252957722727
Jankovic J.,1519.7413969672723,1507.8299047067883,1503.2702007446628,1519.7413969672723,1507.8299047067883,1503.2702007446628,1520.447778545135,400,168,56,68,3261,-0.19656304786694473
Andreescu B.,1473.067821251741,1565.3503107635242,1511.0411670950032,1473.067821251741,1565.3503107635242,1511.0411670950032,1519.609443579453,100,37,36,180,34,-0.32622069295245376
Gavrilova D.,1511.328734536333,1510.1244964976388,1499.8296071542118,1511.328734536333,1510.1244964976388,1499.8296071542118,1516.247557147236,140,59,25,387,1998,-0.03876303000244635
Tararudee L.,1504.629851897747,1516.1921938324892,1513.7314134573226,1504.629851897747,1516.1921938324892,1513.7314134573226,1516.1921938324892,12,0,2,82,9,0.142117525227831
Starodubtseva Y.,1465.8713472271809,1564.7610459446696,1485.9744979908846,1444.472689673888,1564.7610459446696,1485.9744979908846,1515.8713472271809,30,23,9,62,5,-0.12160503966242986
Frech M.,1556.6101123319038,1465.2322540968473,1465.2322540968473,1556.6101123319038,1457.2804045362864,1440.3504653031548,1515.2322540968473,124,55,32,48,3,-0.14557451505264557
Basiletti N.,1515.221212135368,1513.8438979205903,1515.221212135368,1515.221212135368,1513.8438979205903,1515.221212135368,1515.221212135368,0,2,0,427,86,
Riera J.,1502.9426575588918,1524.0813783378046,1511.3013617664703,1502.9426575588918,1524.0813783378046,1511.3013617664703,1515.1419154342602,7,17,1,186,121,0.08004628183634105
Bacsinszky T.,1496.0971816244892,1524.8303075319036,1502.4271059563564,1496.0971816244892,1524.8303075319036,1502.4271059563564,1513.8322963834842,146,112,22,94,2512,-0.3532045258998216
Kirilenko M.,1511.7750879421253,1503.080591698241,1502.3346352108965,1511.7750879421253,1503.080591698241,1502.3346352108965,1513.564097376695,241,80,32,134,4325,-0.16500292618371137
Burel C.,1530.6301395053813,1516.9773158811636,1478.4465904103906,1530.6301395053813,1516.9773158811636,1478.4465904103906,1513.2090468920503,57,46,8,630,16,-0.13646223689395487
Rogers S.,1510.843429429759,1492.1816639683964,1476.5020817622865,1510.843429429759,1492.1816639683964,1476.5020817622865,1512.7199450773587,150,81,28,356,704,-0.12673707741249224
Sasnovich A.,1513.700220548856,1476.9441562517643,1483.9631615266976,1513.700220548856,1476.9441562517643,1483.9631615266976,1512.4564192072664,202,79,34,133,12,-0.17398373901154518
Dementieva E.,1507.9763900005091,1503.353979465529,1503.5453571312987,1507.9763900005091,1503.353979465529,1503.5453571312987,1511.6450782143063,149,54,22,9,5756,0.017471992107208734
Petrova N.,1508.557562237971,1501.7771076895654,1503.8750180536338,1508.557562237971,1501.7771076895654,1503.8750180536338,1511.536453159943,206,79,41,234,4506,-0.48803381237029186
Ishii S.,1509.8799669771104,1511.4772823959108,1511.4772823959108,1509.8799669771104,1511.4772823959108,1511.4772823959108,1511.4772823959108,4,0,0,188,501,
Zidansek T.,1460.953530124074,1557.7322365326625,1489.3242708781609,1448.5444805922068,1557.7322365326625,1489.3242708781609,1510.953530124074,77,74,11,148,15,0.07894571572156589
Bellis C.,1510.5794219835898,1503.1170648299035,1507.1347263713496,1510.5794219835898,1503.1170648299035,1507.1347263713496,1510.9154644009473,59,11,5,171,2134,-0.04199447407411161
Lee C.Y.,1509.3689093141916,1510.8352409949491,1510.8352409949491,1509.3689093141916,1510.8352409949491,1510.8352409949491,1510.8352409949491,2,0,0,179,11,
Vesnina E.,1499.783748664434,1500.7087585029196,1509.0477664424427,1499.783748664434,1500.7087585029196,1509.0477664424427,1510.0172064039634,266,130,51,370,1858,-0.05112603749212824
Sonobe W.,1508.2311508448684,1509.9120241584865,1509.9120241584865,1508.2311508448684,1509.9120241584865,1509.9120241584865,1509.9120241584865,5,0,0,263,283,
Wang Y.,1491.9695871859444,1486.9489431370193,1491.4087011530614,1491.9695871859444,1486.9489431370193,1491.4087011530614,1509.1460539919594,48,9,6,298,276,-0.05702098648630771
Rakhimova K.,1459.1145220683604,1476.8276189629519,1511.6096070880121,1443.5235412769744,1476.8276189629519,1511.6096070880121,1509.1145220683604,74,48,14,70,31,0.010065425816678242
Safina D.,1503.8307877606194,1504.3794233218316,1502.6523517221046,1503.8307877606194,1504.3794233218316,1502.6523517221046,1508.570784237002,145,67,24,76,5569,0.05555239223371655
Micic E.,1508.141990835808,1507.7270875848246,1507.7270875848246,1508.141990835808,1507.7270875848246,1507.7270875848246,1507.7270875848246,2,0,0,302,18,
Zakopalova K.,1502.0854559467452,1504.9794460288063,1502.682939473951,1502.0854559467452,1504.9794460288063,1502.682939473951,1507.7238664204676,162,115,22,31,4496,-0.03897069280573451
Henin J.,1504.3390687031604,1502.904222153339,1503.2138219889148,1504.3390687031604,1502.904222153339,1503.2138219889148,1507.4160362052007,66,27,19,13,5672,-0.05644198867855821
Bouchard E.,1487.3569009376833,1524.7352090036256,1495.4675820685216,1487.3569009376833,1524.7352090036256,1495.4675820685216,1507.1060976403082,185,73,31,248,1049,-0.11330539907444048
Ibragimova A.,1507.0869353080643,1506.4618123585615,1507.0869353080643,1507.0869353080643,1506.4618123585615,1507.0869353080643,1507.0869353080643,0,2,0,275,17,
Tjen J.,1550.0644363276988,1489.5485526101797,1488.7615698389902,1550.0644363276988,1489.5485526101797,1488.7615698389902,1506.9121572629483,29,7,5,37,3,-0.12203019629634887
Lucic-Baroni M.,1502.9326516704818,1509.0051153159807,1501.6585839503068,1502.9326516704818,1509.0051153159807,1501.6585839503068,1506.5315272942134,30,25,5,30,3118,-0.04648571010449459
Anshba A.,1505.2621093943064,1504.9411351454987,1506.3441096883669,1505.2621093943064,1504.9411351454987,1506.3441096883669,1506.3441096883669,2,2,0,424,1019,
Garland J.,1508.5021102128458,1505.0374587923855,1503.6341817115663,1508.5021102128458,1505.0374587923855,1503.6341817115663,1506.137862221883,5,2,1,132,274,
Jones E.,1500.032092430452,1504.8686777110966,1506.002360310802,1500.032092430452,1504.8686777110966,1506.002360310802,1506.002360310802,9,1,0,136,69,0.06480281129503868
