match_key,tour,tournament,year,player,corrections,depth,round_label,sim_prob,actual_reached,logged_at
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Parry D.,off,2,Semifinal,0.01,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Parry D.,off,3,Quarterfinal,0.028,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Parry D.,off,4,Round of 16,0.078,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Parry D.,off,5,Round of 32,0.144,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Parry D.,off,6,Round of 64,0.582,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Blinkova A.,off,0,Champion,0.0,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Blinkova A.,off,1,Final,0.0,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Blinkova A.,off,2,Semifinal,0.012,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Blinkova A.,off,3,Quarterfinal,0.018,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Blinkova A.,off,4,Round of 16,0.042,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Blinkova A.,off,5,Round of 32,0.076,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Blinkova A.,off,6,Round of 64,0.418,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Zarazua R.,off,0,Champion,0.0,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Zarazua R.,off,1,Final,0.0,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Zarazua R.,off,2,Semifinal,0.0,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Zarazua R.,off,3,Quarterfinal,0.008,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Zarazua R.,off,4,Round of 16,0.016,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Zarazua R.,off,5,Round of 32,0.08,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Zarazua R.,off,6,Round of 64,0.314,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Cocciaretto E.,off,0,Champion,0.002,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Cocciaretto E.,off,1,Final,0.014,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Cocciaretto E.,off,2,Semifinal,0.028,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Cocciaretto E.,off,3,Quarterfinal,0.05,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Cocciaretto E.,off,4,Round of 16,0.084,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Cocciaretto E.,off,5,Round of 32,0.262,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Cocciaretto E.,off,6,Round of 64,0.686,1,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Garcia C.,off,0,Champion,0.012,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Garcia C.,off,1,Final,0.024,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Garcia C.,off,2,Semifinal,0.074,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Garcia C.,off,3,Quarterfinal,0.138,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Garcia C.,off,4,Round of 16,0.274,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Garcia C.,off,5,Round of 32,0.658,1,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Garcia C.,off,6,Round of 64,1.0,1,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Mertens E.,off,0,Champion,0.008,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Mertens E.,off,1,Final,0.024,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Mertens E.,off,2,Semifinal,0.074,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Mertens E.,off,3,Quarterfinal,0.182,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Mertens E.,off,4,Round of 16,0.432,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Mertens E.,off,5,Round of 32,0.684,1,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Mertens E.,off,6,Round of 64,1.0,1,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Siniakova K.,off,0,Champion,0.0,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Siniakova K.,off,1,Final,0.0,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Siniakova K.,off,2,Semifinal,0.008,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Siniakova K.,off,3,Quarterfinal,0.034,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Siniakova K.,off,4,Round of 16,0.096,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Siniakova K.,off,5,Round of 32,0.204,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Siniakova K.,off,6,Round of 64,0.598,1,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Brancaccio N.,off,0,Champion,0.0,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Brancaccio N.,off,1,Final,0.0,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Brancaccio N.,off,2,Semifinal,0.002,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Brancaccio N.,off,3,Quarterfinal,0.014,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Brancaccio N.,off,4,Round of 16,0.036,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Brancaccio N.,off,5,Round of 32,0.112,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Brancaccio N.,off,6,Round of 64,0.402,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Masarova R.,off,0,Champion,0.002,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Masarova R.,off,1,Final,0.004,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Masarova R.,off,2,Semifinal,0.01,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Masarova R.,off,3,Quarterfinal,0.04,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Masarova R.,off,4,Round of 16,0.086,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Masarova R.,off,5,Round of 32,0.202,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Masarova R.,off,6,Round of 64,0.338,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Begu I.,off,0,Champion,0.002,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Begu I.,off,1,Final,0.024,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Begu I.,off,2,Semifinal,0.056,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Begu I.,off,3,Quarterfinal,0.108,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Begu I.,off,4,Round of 16,0.23,1,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Begu I.,off,5,Round of 32,0.448,1,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Begu I.,off,6,Round of 64,0.662,1,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Dodin O.,off,0,Champion,0.002,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Dodin O.,off,1,Final,0.004,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Dodin O.,off,2,Semifinal,0.008,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Dodin O.,off,3,Quarterfinal,0.024,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Dodin O.,off,4,Round of 16,0.12,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Dodin O.,off,5,Round of 32,0.35,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Dodin O.,off,6,Round of 64,1.0,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Jabeur O.,off,0,Champion,0.064,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Jabeur O.,off,1,Final,0.148,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Jabeur O.,off,2,Semifinal,0.24,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Jabeur O.,off,3,Quarterfinal,0.402,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Jabeur O.,off,4,Round of 16,0.57,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Jabeur O.,off,5,Round of 32,0.778,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Jabeur O.,off,6,Round of 64,1.0,1,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Kenin S.,off,0,Champion,0.0,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Kenin S.,off,1,Final,0.0,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Kenin S.,off,2,Semifinal,0.002,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Kenin S.,off,3,Quarterfinal,0.01,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Kenin S.,off,4,Round of 16,0.038,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Kenin S.,off,5,Round of 32,0.092,1,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Kenin S.,off,6,Round of 64,0.452,1,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Bronzetti L.,off,0,Champion,0.002,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Bronzetti L.,off,1,Final,0.004,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Bronzetti L.,off,2,Semifinal,0.006,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Bronzetti L.,off,3,Quarterfinal,0.018,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Bronzetti L.,off,4,Round of 16,0.054,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Bronzetti L.,off,5,Round of 32,0.13,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Bronzetti L.,off,6,Round of 64,0.548,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Sramkova R.,off,0,Champion,0.0,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Sramkova R.,off,1,Final,0.002,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Sramkova R.,off,2,Semifinal,0.012,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Sramkova R.,off,3,Quarterfinal,0.02,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Sramkova R.,off,4,Round of 16,0.048,1,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Sramkova R.,off,5,Round of 32,0.208,1,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Sramkova R.,off,6,Round of 64,0.522,1,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Pedone G.,off,0,Champion,0.0,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Pedone G.,off,1,Final,0.0,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Pedone G.,off,2,Semifinal,0.004,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Pedone G.,off,3,Quarterfinal,0.012,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Pedone G.,off,4,Round of 16,0.04,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Pedone G.,off,5,Round of 32,0.184,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Pedone G.,off,6,Round of 64,0.478,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Boulter K.,off,0,Champion,0.004,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Boulter K.,off,1,Final,0.014,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Boulter K.,off,2,Semifinal,0.032,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Boulter K.,off,3,Quarterfinal,0.116,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Boulter K.,off,4,Round of 16,0.25,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Boulter K.,off,5,Round of 32,0.608,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Boulter K.,off,6,Round of 64,1.0,1,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Pavlyuchenkova A.,off,0,Champion,0.012,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Pavlyuchenkova A.,off,1,Final,0.034,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Pavlyuchenkova A.,off,2,Semifinal,0.056,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Pavlyuchenkova A.,off,3,Quarterfinal,0.134,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Pavlyuchenkova A.,off,4,Round of 16,0.282,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Pavlyuchenkova A.,off,5,Round of 32,0.51,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Pavlyuchenkova A.,off,6,Round of 64,1.0,1,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Podoroska N.,off,0,Champion,0.0,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Podoroska N.,off,1,Final,0.002,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Podoroska N.,off,2,Semifinal,0.008,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Podoroska N.,off,3,Quarterfinal,0.014,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Podoroska N.,off,4,Round of 16,0.056,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Podoroska N.,off,5,Round of 32,0.132,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Podoroska N.,off,6,Round of 64,0.338,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Sorribes Tormo S.,off,0,Champion,0.008,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Sorribes Tormo S.,off,1,Final,0.016,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Sorribes Tormo S.,off,2,Semifinal,0.026,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Sorribes Tormo S.,off,3,Quarterfinal,0.088,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Sorribes Tormo S.,off,4,Round of 16,0.196,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Sorribes Tormo S.,off,5,Round of 32,0.358,1,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Sorribes Tormo S.,off,6,Round of 64,0.662,1,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Potapova A.,off,0,Champion,0.008,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Potapova A.,off,1,Final,0.024,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Potapova A.,off,2,Semifinal,0.044,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Potapova A.,off,3,Quarterfinal,0.092,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Potapova A.,off,4,Round of 16,0.218,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Potapova A.,off,5,Round of 32,0.42,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Potapova A.,off,6,Round of 64,0.67,1,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Xiyu W.,off,0,Champion,0.0,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Xiyu W.,off,1,Final,0.0,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Xiyu W.,off,2,Semifinal,0.002,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Xiyu W.,off,3,Quarterfinal,0.012,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Xiyu W.,off,4,Round of 16,0.046,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Xiyu W.,off,5,Round of 32,0.148,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Xiyu W.,off,6,Round of 64,0.33,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Ostapenko J.,off,0,Champion,0.006,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Ostapenko J.,off,1,Final,0.016,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Ostapenko J.,off,2,Semifinal,0.036,0,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Ostapenko J.,off,3,Quarterfinal,0.082,1,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Ostapenko J.,off,4,Round of 16,0.202,1,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Ostapenko J.,off,5,Round of 32,0.432,1,2026-08-28T23:44:58.910494+00:00
WTA|Internazionali BNL d'Italia|2024|off,WTA,Internazionali BNL d'Italia,2024,Ostapenko J.,off,6,Round of 64,1.0,1,2026-08-28T23:44:58.910494+00:00
